Relacion; Herrera (freq. relat.); P2 (freq. relat.);Pacheco (freq. relat.);Media;SD;Herrera (z-score);P2 (z-score);Pacheco;P2vsHerrera;P2vsPacheco
RG PT VM;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PI VM NP;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PR RG CS;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
VM DI NP;0;0,11;0;0,036666667;0,06350853;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
PR RG CC;0;0,11;0;0,036666667;0,06350853;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
RN SP DP;0;0,11;0;0,036666667;0,06350853;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
AQ CC VS;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
I PP NC;0,06;0;0,21;0,09;0,108166538;-0,277350098;-0,832050294;1,109400392;0,554700196;1,941450687
AQ VS RN;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
DA AP SP;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
VS DD DA;0;0,11;0;0,036666667;0,06350853;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
CS AQ CS;0,06;0;0,21;0,09;0,108166538;-0,277350098;-0,832050294;1,109400392;0,554700196;1,941450687
VS VM VM;0,03;0,04;0,21;0,093333333;0,101159939;-0,626071286;-0,527217925;1,153289211;0,098853361;1,680507136
PD VM DA;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
PR AQ NP;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
AQ DP NP;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
AQ VS NC;0,03;0;0,41;0,146666667;0,22854613;-0,510473167;-0,641737696;1,152210864;0,131264529;1,79394856
RG I AQ;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
AP CS PP;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
VS VM PR;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
VS VM PT;0;0,07;0,21;0,093333333;0,106926766;-0,872871561;-0,21821789;1,091089451;0,654653671;1,309307341
VM RG PI;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
VS NP AQ;0,03;0,04;0,21;0,093333333;0,101159939;-0,626071286;-0,527217925;1,153289211;0,098853361;1,680507136
RG P0 PP;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
AP CS VM;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
DD NP AQ;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
NC PP NP;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
SP RG DP;0,03;0,04;0,21;0,093333333;0,101159939;-0,626071286;-0,527217925;1,153289211;0,098853361;1,680507136
CS DA RG;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
NP NP SP;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
CS AQ VS;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
AQ PD SP;0;0,11;0;0,036666667;0,06350853;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
PT SP RG;0,06;0;0,21;0,09;0,108166538;-0,277350098;-0,832050294;1,109400392;0,554700196;1,941450687
CS AQ PP;0;0,11;0;0,036666667;0,06350853;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
VS VM DP;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
SP RG RN;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
PT VS AQ;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
VS CS PP;0,06;0;0,21;0,09;0,108166538;-0,277350098;-0,832050294;1,109400392;0,554700196;1,941450687
DA SP DP;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PD PR SP;0,03;0,04;0,21;0,093333333;0,101159939;-0,626071286;-0,527217925;1,153289211;0,098853361;1,680507136
NC CC PD;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
PT VS CS;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PD CS SP;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
PP NC RG;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
I NC AP;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PP VS CS;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CC RG PI;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
VS PD SP;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PP NC VS;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PP I AQ;0,03;0,04;0,21;0,093333333;0,101159939;-0,626071286;-0,527217925;1,153289211;0,098853361;1,680507136
VS CS VS;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
VM VA VM;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
NP I NC;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
AQ PP PR;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
PD VS DP;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
DA DP NC;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
PI RG VM;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
VM PI RG;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
I NC RG;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
CC PP DA;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
CC PP DP;0,06;0;0,21;0,09;0,108166538;-0,277350098;-0,832050294;1,109400392;0,554700196;1,941450687
VM PT VS;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
I NC NP;0,03;0,04;0,21;0,093333333;0,101159939;-0,626071286;-0,527217925;1,153289211;0,098853361;1,680507136
VM P0 AQ;0,06;0;0,21;0,09;0,108166538;-0,277350098;-0,832050294;1,109400392;0,554700196;1,941450687
I AQ SP;0;0,11;0;0,036666667;0,06350853;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
NP PR AQ;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
AP AQ RG;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
VS RG SP;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
VM AQ DD;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CC VA VM;0,06;0;0,21;0,09;0,108166538;-0,277350098;-0,832050294;1,109400392;0,554700196;1,941450687
VM PI CS;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
DI NC AP;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
NP SP PD;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DA PR DP;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
VM PT DA;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
I CS DI;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
I AQ I;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
NC RG PR;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
AQ I NC;0,06;0;0,21;0,09;0,108166538;-0,277350098;-0,832050294;1,109400392;0,554700196;1,941450687
RG CC PR;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
VM DA PP;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DE NC SP;0;0,11;0;0,036666667;0,06350853;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
AO NC VM;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
VM P0 NC;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
I CS PP;0,06;0;0,21;0,09;0,108166538;-0,277350098;-0,832050294;1,109400392;0,554700196;1,941450687
VM DA CS;0,06;0;0,21;0,09;0,108166538;-0,277350098;-0,832050294;1,109400392;0,554700196;1,941450687
NP NC RG;0;0,11;0;0,036666667;0,06350853;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
VM DA AP;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
RG RN P0;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
RG SP PI;0;0,07;0,21;0,093333333;0,106926766;-0,872871561;-0,21821789;1,091089451;0,654653671;1,309307341
I CS VM;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
RG RN RG;0,03;0;0,41;0,146666667;0,22854613;-0,510473167;-0,641737696;1,152210864;0,131264529;1,79394856
VM P0 DP;0;0,11;0;0,036666667;0,06350853;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
PI DA PR;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
AP RG VM;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
AQ RN PP;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
RN RG SP;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
NC AP DP;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
RG PR VS;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
AQ SP PD;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
NP CS AQ;0,03;0,04;0,21;0,093333333;0,101159939;-0,626071286;-0,527217925;1,153289211;0,098853361;1,680507136
PI AQ CS;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
AQ PR AQ;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
CC PP PT;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
AQ PR DP;0,06;0;0,21;0,09;0,108166538;-0,277350098;-0,832050294;1,109400392;0,554700196;1,941450687
PR PP PP;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CC PP RN;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
RG PR NC;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
I NP AP;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
SP Z AQ;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
RN RG AQ;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
DP VM RG;0;0,07;0,21;0,093333333;0,106926766;-0,872871561;-0,21821789;1,091089451;0,654653671;1,309307341
PR DP NP;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
PP AQ AQ;0,03;0,04;0,21;0,093333333;0,101159939;-0,626071286;-0,527217925;1,153289211;0,098853361;1,680507136
DA VM CS;0,03;0,04;0,21;0,093333333;0,101159939;-0,626071286;-0,527217925;1,153289211;0,098853361;1,680507136
PP AQ DA;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
DP VM SP;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
PR RN NC;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CC RN NC;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
NC PI P0;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
PP PT VM;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
PP AQ PP;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
PP AQ PR;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
NC DD PR;0;0,07;0,21;0,093333333;0,106926766;-0,872871561;-0,21821789;1,091089451;0,654653671;1,309307341
NC I NC;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
RN AQ NC;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
PP DA PR;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
VM PR DP;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
CC SP CS;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
PP DA NP;0,03;0,04;0,21;0,093333333;0,101159939;-0,626071286;-0,527217925;1,153289211;0,098853361;1,680507136
CC SP DT;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
I PT VS;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
AQ AQ RG;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
CC RN AQ;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
NP PP AQ;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
AQ AQ VS;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
PP RG PR;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
VS AP CS;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
SP VS CS;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
Z NC DP;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
Z NC CS;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
P0 VM I;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
CC CS PR;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
RN DA AQ;0,03;0,04;0,21;0,093333333;0,101159939;-0,626071286;-0,527217925;1,153289211;0,098853361;1,680507136
NC AQ DD;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
VA VM NP;0,03;0,04;0,21;0,093333333;0,101159939;-0,626071286;-0,527217925;1,153289211;0,098853361;1,680507136
DA AQ DA;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CC AO NC;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
DP AQ SP;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
VA VM PR;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
DA PI SP;0,03;0,04;0,21;0,093333333;0,101159939;-0,626071286;-0,527217925;1,153289211;0,098853361;1,680507136
PT RG AQ;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
RG PP VS;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CS PR DA;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
VM VM I;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
DP NP PP;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
SP VS SP;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
CS NC DA;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
CC PR VS;0;0,11;0;0,036666667;0,06350853;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
CS NC CS;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
NC DI CS;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
CS CC RG;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
RN VM P0;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
RN VM PD;0;0,11;0;0,036666667;0,06350853;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
RN VM PI;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
NC DI CC;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
RN VM PT;0,03;0,04;0,21;0,093333333;0,101159939;-0,626071286;-0,527217925;1,153289211;0,098853361;1,680507136
CS CC PP;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
SP PD NP;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
VM PD PR;0,06;0;0,21;0,09;0,108166538;-0,277350098;-0,832050294;1,109400392;0,554700196;1,941450687
SP PR VS;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
VM PD PP;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
SP PP I;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
VA VM CC;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
SP AO NC;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
PR NC NP;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
VA VM DI;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
VA VM CS;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
VM PD SP;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
SP VS RG;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
CC PR P0;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
VM PD VS;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
NC DA RG;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
NC NC NP;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
AP SP PR;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
SP CS RG;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
SP CS PP;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
NP DA VM;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CC I PT;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
SP CS VS;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
NP P0 VA;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CS NC VS;0,03;0,04;0,21;0,093333333;0,101159939;-0,626071286;-0,527217925;1,153289211;0,098853361;1,680507136
NP DI AQ;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
AP CC NC;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
CC NP DP;0,03;0,04;0,21;0,093333333;0,101159939;-0,626071286;-0,527217925;1,153289211;0,098853361;1,680507136
CS PR RN;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
CS NC PR;0,06;0;0,21;0,09;0,108166538;-0,277350098;-0,832050294;1,109400392;0,554700196;1,941450687
PP CS RG;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
P0 RG SP;0,06;0;0,21;0,09;0,108166538;-0,277350098;-0,832050294;1,109400392;0,554700196;1,941450687
NC NC DP;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
AQ AP CC;0;0,11;0;0,036666667;0,06350853;-0,577350269;1,154700538;-0,577350269;1,732050808;1,732050808
CS PR NC;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
DD AQ CS;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
SP PD SP;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
DD AQ AQ;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
PR CS VM;0,06;0,04;0;0,033333333;0,030550505;0,872871561;0,21821789;-1,091089451;0,654653671;1,309307341
NC AO CC;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
NP RG NC;0,03;0,07;0;0,033333333;0,035118846;-0,0949158;1,044073795;-0,949157996;1,138989595;1,993231791
PI CC PI;0,06;0;0,21;0,09;0,108166538;-0,277350098;-0,832050294;1,109400392;0,554700196;1,941450687
NC RN VA;0,08;0;0;0,026666667;0,046188022;1,154700538;-0,577350269;-0,577350269;1,732050808;0
